speed/Mbps,r_time_1,loss_1,r_time_2,loss_2,r_time_3,loss_3,r_time_4,loss_4,r_time_5,loss_5,r_time_6,loss_6,r_time_7,loss_7,r_time_8,loss_8,r_time_9,loss_9,r_time_10,loss_10,r_time_11,loss_11,r_time_12,loss_12,r_time_13,loss_13,r_time_14,loss_14,r_time_15,loss_15,r_time_16,loss_16,r_time_17,loss_17,r_time_18,loss_18,r_time_19,loss_19,r_time_20,loss_20,r_time_21,loss_21,r_time_22,loss_22,r_time_23,loss_23,r_time_24,loss_24,r_time_25,loss_25,r_time_26,loss_26,r_time_27,loss_27,r_time_28,loss_28,r_time_29,loss_29,r_time_30,loss_30,r_time_31,loss_31,r_time_32,loss_32,r_time_33,loss_33,r_time_34,loss_34,r_time_35,loss_35,r_time_36,loss_36,r_time_37,loss_37,r_time_38,loss_38,r_time_39,loss_39,r_time_40,loss_40,r_time_41,loss_41,r_time_42,loss_42,r_time_43,loss_43,r_time_44,loss_44,r_time_45,loss_45,r_time_46,loss_46,r_time_47,loss_47,r_time_48,loss_48,r_time_49,loss_49,r_time_50,loss_50
200,0.9302620887756348,0.57109375,0.8972158432006836,0.58359375,0.9224588871002197,0.57109375,0.9211406707763672,0.57109375,0.8979706764221191,0.58203125,0.92337965965271,0.57109375,0.9246869087219238,0.571484375,0.9225947856903076,0.571484375,0.8997752666473389,0.581640625,0.8984134197235107,0.582421875,0.8854358196258545,0.58984375,0.923093318939209,0.570703125,0.9054665565490723,0.5828125,0.900364875793457,0.58125,0.9206252098083496,0.57109375,0.9198360443115234,0.57109375,0.9204003810882568,0.570703125,0.9210245609283447,0.570703125,0.8950150012969971,0.58203125,0.8971219062805176,0.580859375,0.9238319396972656,0.570703125,0.8903615474700928,0.584765625,0.8952121734619141,0.58203125,0.9217228889465332,0.570703125,0.9186673164367676,0.570703125,0.9208335876464844,0.570703125,0.9193999767303467,0.57109375,0.9200320243835449,0.570703125,0.8965916633605957,0.58203125,0.9215149879455566,0.570703125,0.9021646976470947,0.58203125,0.8991930484771729,0.58203125,0.918931245803833,0.570703125,0.8878028392791748,0.587890625,0.9153409004211426,0.582421875,0.8969247341156006,0.58203125,0.8955137729644775,0.58203125,0.9210555553436279,0.570703125,0.8840405941009521,0.587890625,0.0708925724029541,0.96953125,0.06957149505615234,0.971484375,0.07306718826293945,0.96796875,0.07182908058166504,0.98671875,0.8980047702789307,0.580859375,0.8971197605133057,0.58203125,0.9180386066436768,0.570703125,0.8968675136566162,0.582421875,0.9189832210540771,0.57109375,0.9209871292114258,0.57109375,0.9003438949584961,0.58125
205,0.9189636707305908,0.5811737804878049,0.9202430248260498,0.5811737804878049,0.9197988510131836,0.5811737804878049,0.8877694606781006,0.5987042682926829,0.9195725917816162,0.5811737804878049,0.919304370880127,0.5815548780487805,0.8983116149902344,0.5922256097560976,0.919912576675415,0.5815548780487805,0.8854789733886719,0.5983231707317074,0.8982555866241455,0.5922256097560976,0.8995237350463867,0.5922256097560976,0.9203529357910156,0.5811737804878049,0.9205646514892578,0.5811737804878049,0.9202733039855957,0.5811737804878049,0.921673059463501,0.5811737804878049,0.9014465808868408,0.5922256097560976,0.9202766418457031,0.5811737804878049,0.905515193939209,0.5926067073170731,0.9210760593414307,0.5811737804878049,0.9216189384460449,0.5811737804878049,0.9204225540161133,0.5811737804878049,0.8958523273468018,0.5922256097560976,0.9203274250030518,0.5815548780487805,0.9232969284057617,0.5811737804878049,0.8908941745758057,0.5956554878048781,0.8951208591461182,0.5922256097560976,0.9218990802764893,0.5811737804878049,0.9197051525115967,0.5811737804878049,0.9022226333618164,0.5910823170731707,0.9187922477722168,0.5811737804878049,0.9216058254241943,0.5811737804878049,0.896456241607666,0.5922256097560976,0.9226939678192139,0.5815548780487805,0.9187672138214111,0.5815548780487805,0.922076940536499,0.5811737804878049,0.8947408199310303,0.5922256097560976,0.8951771259307861,0.5922256097560976,0.9196686744689941,0.5811737804878049,0.9198977947235107,0.5811737804878049,0.9253082275390625,0.5811737804878049,0.89695143699646,0.5922256097560976,0.9007015228271484,0.5922256097560976,0.8988893032073975,0.5910823170731707,0.9246883392333984,0.5811737804878049,0.8996376991271973,0.5922256097560976,0.9221477508544922,0.5811737804878049,0.895780086517334,0.5922256097560976,0.9189975261688232,0.5811737804878049,0.9209914207458496,0.5815548780487805,0.8983054161071777,0.5922256097560976
210,0.8779935836791992,0.6097470238095238,0.8998110294342041,0.6019345238095238,0.9212346076965332,0.5907738095238095,0.9185276031494141,0.5911458333333333,0.9209961891174316,0.5911458333333333,0.8944876194000244,0.6023065476190477,0.8980715274810791,0.6019345238095238,0.9197161197662354,0.5911458333333333,0.9222109317779541,0.5911458333333333,0.9150123596191406,0.6023065476190477,0.9191358089447021,0.5911458333333333,0.9193000793457031,0.5911458333333333,0.9190852642059326,0.5911458333333333,0.9211645126342773,0.5911458333333333,0.9199938774108887,0.5911458333333333,0.9180657863616943,0.5915178571428572,0.900505542755127,0.6011904761904762,0.9179384708404541,0.5915178571428572,0.8842573165893555,0.6082589285714286,0.9199979305267334,0.5911458333333333,0.8940329551696777,0.6019345238095238,0.9219958782196045,0.5911458333333333,0.8950090408325195,0.6019345238095238,0.8969995975494385,0.6019345238095238,0.8840005397796631,0.6082589285714286,0.8951771259307861,0.6045386904761905,0.8969924449920654,0.6019345238095238,0.9189996719360352,0.5911458333333333,0.8840043544769287,0.6067708333333333,0.8859972953796387,0.6075148809523809,0.9189977645874023,0.5911458333333333,0.9194331169128418,0.5911458333333333,0.9191431999206543,0.5911458333333333,0.9260516166687012,0.6000744047619048,0.9020953178405762,0.6019345238095238,0.9163620471954346,0.5915178571428572,0.8930046558380127,0.6019345238095238,0.9200000762939453,0.5911458333333333,0.9189977645874023,0.5911458333333333,0.9172375202178955,0.5911458333333333,0.9209930896759033,0.5915178571428572,0.9199984073638916,0.5911458333333333,0.9187617301940918,0.5915178571428572,0.9000041484832764,0.6019345238095238,0.9197473526000977,0.5915178571428572,0.9203367233276367,0.5911458333333333,0.8939919471740723,0.6019345238095238,0.8979916572570801,0.6019345238095238,0.884070634841919,0.6075148809523809,0.9100053310394287,0.6008184523809523
215,0.8979916572570801,0.6115552325581395,0.898003101348877,0.6111918604651163,0.9208207130432129,0.6006540697674418,0.9190020561218262,0.6010174418604651,0.9202468395233154,0.6010174418604651,0.9240694046020508,0.6006540697674418,0.9179191589355469,0.6010174418604651,0.8969991207122803,0.6111918604651163,0.8960347175598145,0.6111918604651163,0.92049241065979,0.6010174418604651,0.9196481704711914,0.6006540697674418,0.9189021587371826,0.6006540697674418,0.9181690216064453,0.6006540697674418,0.8989977836608887,0.6115552325581395,0.8972606658935547,0.6111918604651163,0.8860087394714355,0.6173691860465116,0.922001838684082,0.6006540697674418,0.8839931488037109,0.6166424418604651,0.9187395572662354,0.6006540697674418,0.9230046272277832,0.6002906976744187,0.8939929008483887,0.6111918604651163,0.9200019836425781,0.6006540697674418,0.9190614223480225,0.6010174418604651,0.9202070236206055,0.6006540697674418,0.8999900817871094,0.6111918604651163,0.8999977111816406,0.6097383720930232,0.9189944267272949,0.6006540697674418,0.9200000762939453,0.6006540697674418,0.8949990272521973,0.6111918604651163,0.9200024604797363,0.6006540697674418,0.9389960765838623,0.6006540697674418,0.9197301864624023,0.6010174418604651,0.8951869010925293,0.6111918604651163,0.894996166229248,0.6111918604651163,0.8809976577758789,0.6173691860465116,0.8979966640472412,0.6104651162790697,0.8974423408508301,0.6111918604651163,0.9199960231781006,0.6002906976744187,0.9259958267211914,0.6010174418604651,0.8929953575134277,0.6111918604651163,0.8969917297363281,0.6104651162790697,0.921994686126709,0.6006540697674418,0.9209957122802734,0.6006540697674418,0.8960018157958984,0.6111918604651163,0.9409995079040527,0.6006540697674418,0.8960025310516357,0.610828488372093,0.9219970703125,0.6006540697674418,0.8939986228942871,0.6111918604651163,0.8953182697296143,0.6111918604651163,0.9200754165649414,0.6006540697674418
220,0.8820223808288574,0.6260653409090908,0.9196364879608154,0.6097301136363636,0.920058012008667,0.6097301136363636,0.9195542335510254,0.6097301136363636,0.8943808078765869,0.6200284090909092,0.9193642139434814,0.6097301136363636,0.8951940536499023,0.6200284090909092,0.8946671485900879,0.6200284090909092,0.91866135597229,0.6097301136363636,0.895932674407959,0.6200284090909092,0.919877290725708,0.6097301136363636,0.9212267398834229,0.6097301136363636,0.9210190773010254,0.6097301136363636,0.8970592021942139,0.6203835227272727,0.8970284461975098,0.6200284090909092,0.8935422897338867,0.6203835227272727,0.8970730304718018,0.6193181818181819,0.8963918685913086,0.6200284090909092,0.9209988117218018,0.6097301136363636,0.8970000743865967,0.6200284090909092,0.8750007152557373,0.62890625,0.9525656700134277,0.6104403409090908,0.8958759307861328,0.6200284090909092,0.9210026264190674,0.6100852272727273,0.9209973812103271,0.6097301136363636,0.8959987163543701,0.6200284090909092,0.8959991931915283,0.6196732954545454,0.9189984798431396,0.6097301136363636,0.9190001487731934,0.6097301136363636,0.9210281372070312,0.6097301136363636,0.897003173828125,0.6189630681818181,0.9197049140930176,0.6097301136363636,0.8886091709136963,0.6232244318181819,0.9205241203308105,0.6097301136363636,0.9187664985656738,0.6100852272727273,0.8956573009490967,0.6200284090909092,0.8926177024841309,0.62109375,0.9227344989776611,0.6097301136363636,0.9287381172180176,0.6200284090909092,0.9202113151550293,0.6097301136363636,0.9289681911468506,0.6097301136363636,0.8839995861053467,0.625,0.9209654331207275,0.6090198863636364,0.9180018901824951,0.6100852272727273,0.8884477615356445,0.6232244318181819,0.8949909210205078,0.6200284090909092,0.9217929840087891,0.6097301136363636,0.9209945201873779,0.6097301136363636,0.8961951732635498,0.6200284090909092,0.9185357093811035,0.6100852272727273
225,0.9193594455718994,0.61875,0.9228441715240479,0.6184027777777779,0.9178974628448486,0.6184027777777779,0.9206018447875977,0.61875,0.9045512676239014,0.6284722222222222,0.9345133304595947,0.6184027777777779,0.919269323348999,0.6184027777777779,0.9204566478729248,0.6184027777777779,0.9156372547149658,0.6284722222222222,0.9187893867492676,0.61875,0.9189937114715576,0.6184027777777779,0.8965060710906982,0.6277777777777778,0.8801138401031494,0.634375,0.897209644317627,0.6288194444444444,0.9173097610473633,0.6184027777777779,0.9180004596710205,0.6184027777777779,0.9199821949005127,0.6184027777777779,0.9280331134796143,0.61875,0.9194965362548828,0.6184027777777779,0.8960442543029785,0.6284722222222222,0.9290511608123779,0.6184027777777779,0.8871045112609863,0.6322916666666667,0.9214160442352295,0.61875,0.8979012966156006,0.6284722222222222,0.9250304698944092,0.6180555555555556,0.9319992065429688,0.6184027777777779,0.8989994525909424,0.6277777777777778,0.8839988708496094,0.634375,0.8979997634887695,0.6284722222222222,0.8839988708496094,0.6347222222222222,0.8953773975372314,0.6284722222222222,0.8859996795654297,0.6326388888888889,0.9050312042236328,0.6288194444444444,0.9211022853851318,0.6184027777777779,0.9200417995452881,0.6184027777777779,0.8981547355651855,0.6284722222222222,0.9277517795562744,0.61875,0.8951027393341064,0.6288194444444444,0.9271771907806396,0.6184027777777779,0.921579122543335,0.6184027777777779,0.8980026245117188,0.6284722222222222,0.9199745655059814,0.6184027777777779,0.9209978580474854,0.61875,0.8852906227111816,0.6333333333333333,0.8959977626800537,0.6284722222222222,0.8960447311401367,0.628125,0.9199984073638916,0.6184027777777779,0.9725203514099121,0.6288194444444444,0.9209933280944824,0.6184027777777779,0.9212305545806885,0.6184027777777779
230,0.9199955463409424,0.6266983695652174,0.9209563732147217,0.6266983695652174,0.8939967155456543,0.6365489130434783,0.8979995250701904,0.6365489130434783,0.8959918022155762,0.6365489130434783,0.919055700302124,0.6266983695652174,0.9199914932250977,0.6266983695652174,0.9249956607818604,0.6266983695652174,0.9199924468994141,0.6270380434782609,0.8959963321685791,0.6365489130434783,0.9218530654907227,0.6263586956521738,0.9203739166259766,0.6270380434782609,0.9185502529144287,0.6266983695652174,0.893582820892334,0.6368885869565217,0.9200005531311035,0.6270380434782609,0.9212427139282227,0.6266983695652174,0.9170386791229248,0.6270380434782609,0.9197931289672852,0.6266983695652174,0.895449161529541,0.6365489130434783,0.9192345142364502,0.6266983695652174,0.9019403457641602,0.6423233695652174,0.9208440780639648,0.6266983695652174,0.9000046253204346,0.6365489130434783,0.8952751159667969,0.6365489130434783,0.9197366237640381,0.6270380434782609,0.9012711048126221,0.6365489130434783,0.918684720993042,0.6266983695652174,0.895113468170166,0.6365489130434783,0.9209592342376709,0.6266983695652174,0.9200270175933838,0.6266983695652174,0.9205176830291748,0.6260190217391304,0.8990745544433594,0.6362092391304348,0.9198544025421143,0.6266983695652174,0.8978164196014404,0.6365489130434783,0.9008681774139404,0.6365489130434783,0.9203722476959229,0.6266983695652174,0.9185996055603027,0.6266983695652174,0.9179890155792236,0.6266983695652174,0.8963541984558105,0.6365489130434783,0.8968863487243652,0.6365489130434783,0.9197454452514648,0.6266983695652174,0.8949837684631348,0.6365489130434783,0.8970837593078613,0.6365489130434783,0.8955919742584229,0.6365489130434783,0.9205489158630371,0.6266983695652174,0.920745849609375,0.6266983695652174,0.8930070400238037,0.6392663043478262,0.9196712970733643,0.6266983695652174,0.9198400974273682,0.6270380434782609,0.9213716983795166,0.6266983695652174
235,0.8953990936279297,0.644281914893617,0.9188737869262695,0.6349734042553192,0.8980107307434082,0.644281914893617,0.9014346599578857,0.644281914893617,0.9399409294128418,0.6349734042553192,0.9048221111297607,0.6439494680851063,0.8949434757232666,0.6446143617021276,0.8869996070861816,0.6482712765957447,0.895380973815918,0.644281914893617,0.8959991931915283,0.644281914893617,0.8939998149871826,0.6486037234042553,0.8999998569488525,0.6446143617021276,0.8979992866516113,0.6446143617021276,0.8959991931915283,0.6449468085106382,0.9219996929168701,0.6346409574468085,0.9200406074523926,0.6349734042553192,0.9179995059967041,0.6346409574468085,0.8959999084472656,0.644281914893617,0.9179999828338623,0.6346409574468085,0.8802535533905029,0.6502659574468085,0.9219992160797119,0.6349734042553192,0.9179995059967041,0.6349734042553192,0.9187703132629395,0.6349734042553192,0.9010007381439209,0.644281914893617,0.9208698272705078,0.6346409574468085,0.9179952144622803,0.6349734042553192,0.919219970703125,0.6346409574468085,0.8859984874725342,0.6499335106382979,0.8810019493103027,0.6502659574468085,0.920994758605957,0.6346409574468085,0.9202401638031006,0.6346409574468085,0.8835132122039795,0.6496010638297872,0.9219934940338135,0.6349734042553192,0.8964905738830566,0.644281914893617,0.919994592666626,0.6349734042553192,0.8954033851623535,0.644281914893617,0.918102502822876,0.6346409574468085,0.9205160140991211,0.6346409574468085,0.9186806678771973,0.6349734042553192,0.9242761135101318,0.6346409574468085,0.9214308261871338,0.6346409574468085,0.9183871746063232,0.6346409574468085,0.9183130264282227,0.6349734042553192,0.9216933250427246,0.6346409574468085,0.8956863880157471,0.644281914893617,0.9211006164550781,0.6346409574468085,0.89402174949646,0.644281914893617,0.9199914932250977,0.6346409574468085,0.9219474792480469,0.6349734042553192,0.8967018127441406,0.6449468085106382
240,0.8946058750152588,0.6520182291666667,0.9193103313446045,0.6422526041666667,0.9197597503662109,0.6422526041666667,0.8952639102935791,0.6516927083333333,0.8950414657592773,0.6516927083333333,0.9205615520477295,0.6422526041666667,0.9202497005462646,0.6422526041666667,0.9202709197998047,0.642578125,0.9180500507354736,0.6422526041666667,0.9206624031066895,0.6422526041666667,0.8828001022338867,0.6572265625,0.9191675186157227,0.6422526041666667,0.881645679473877,0.6572265625,0.9249677658081055,0.642578125,0.9200854301452637,0.6422526041666667,0.8993945121765137,0.6516927083333333,0.9190657138824463,0.6422526041666667,0.8959991931915283,0.6516927083333333,0.9209983348846436,0.6422526041666667,0.9044795036315918,0.6520182291666667,0.8969881534576416,0.6516927083333333,0.921999454498291,0.6422526041666667,0.8909995555877686,0.6539713541666667,0.9222261905670166,0.6422526041666667,0.8981280326843262,0.6516927083333333,0.9210550785064697,0.6412760416666667,0.9199373722076416,0.6422526041666667,0.9004180431365967,0.6516927083333333,0.9179942607879639,0.6422526041666667,0.8940062522888184,0.6516927083333333,0.9280807971954346,0.6422526041666667,0.9207994937896729,0.6422526041666667,0.9171369075775146,0.6422526041666667,0.9209716320037842,0.6422526041666667,0.883817195892334,0.6572265625,0.9011459350585938,0.6516927083333333,0.8952665328979492,0.6520182291666667,0.9208886623382568,0.6422526041666667,0.8869969844818115,0.6559244791666667,0.8949122428894043,0.6516927083333333,0.8941147327423096,0.6516927083333333,0.9192030429840088,0.6422526041666667,0.8949811458587646,0.6572265625,0.9210391044616699,0.6422526041666667,0.9209995269775391,0.6422526041666667,0.8949990272521973,0.6516927083333333,0.9249987602233887,0.6422526041666667,0.8940153121948242,0.6516927083333333,0.919999361038208,0.6422526041666667,0.919999361038208,0.642578125
245,0.8943915367126465,0.6591198979591837,0.9199721813201904,0.6495535714285714,0.9189684391021729,0.6495535714285714,0.9199991226196289,0.6498724489795918,0.898535966873169,0.6588010204081632,0.8970489501953125,0.6588010204081632,0.9029994010925293,0.6588010204081632,0.918311595916748,0.6498724489795918,0.9223623275756836,0.6495535714285714,0.9199690818786621,0.6495535714285714,0.8960509300231934,0.6588010204081632,0.9075543880462646,0.6591198979591837,0.918412446975708,0.6495535714285714,0.9269983768463135,0.6495535714285714,0.9210033416748047,0.6495535714285714,0.9180238246917725,0.6495535714285714,0.9196970462799072,0.6495535714285714,0.9190006256103516,0.6495535714285714,0.9029984474182129,0.6588010204081632,0.9189965724945068,0.6495535714285714,0.9217407703399658,0.6495535714285714,0.8949806690216064,0.6588010204081632,0.8841824531555176,0.6642219387755102,0.8945057392120361,0.6588010204081632,0.9248921871185303,0.6495535714285714,0.9193553924560547,0.6495535714285714,0.9193298816680908,0.6498724489795918,0.8976891040802002,0.6588010204081632,0.9035172462463379,0.6588010204081632,0.8805904388427734,0.6642219387755102,0.8973526954650879,0.6588010204081632,0.8805973529815674,0.6642219387755102,0.9225277900695801,0.6495535714285714,0.8950374126434326,0.6588010204081632,0.9175572395324707,0.6495535714285714,0.9191243648529053,0.6495535714285714,0.9182095527648926,0.6498724489795918,0.9219663143157959,0.6495535714285714,0.9262421131134033,0.6498724489795918,0.9203128814697266,0.6495535714285714,0.9019954204559326,0.6588010204081632,0.8959970474243164,0.6588010204081632,0.920992374420166,0.6495535714285714,0.9200747013092041,0.6495535714285714,0.8982348442077637,0.6588010204081632,0.8964612483978271,0.6584821428571428,0.8952138423919678,0.6584821428571428,0.92154860496521,0.6495535714285714,0.8950693607330322,0.6588010204081632,0.8950011730194092,0.6584821428571428
